state,law,veto,congress,justices,pki,pk
MA,1,0,0,0,0.25,0.7105263157894737
MD,1,0,1,1,0.75,0.7225274725274725
CA,0,1,1,1,0.75,0.7258566978193146
NJ,1,0,0,1,0.5,0.7
AL,1,0,1,1,0.75,0.6111111111111112
LA,1,1,1,1,1.0,0.6217948717948718
FL,0,0,1,1,0.5,0.680628272251309
MO,1,0,1,1,0.75,0.7005208333333334
AZ,1,0,1,1,0.75,0.7268518518518519
IL,1,1,1,1,1.0,0.6966911764705882
MI,1,1,1,1,1.0,0.7061068702290076
LA,1,0,1,1,0.75,0.6217948717948718
CA,1,0,1,1,0.75,0.7258566978193146
MD,1,0,1,1,0.75,0.7225274725274725
NH,1,0,1,1,0.75,0.7045454545454546
MN,1,1,1,1,1.0,0.7476190476190476
CA,1,0,0,1,0.5,0.7258566978193146
OH,1,1,0,1,0.75,0.6855828220858896
MN,0,0,0,0,0.0,0.7476190476190476
TX,1,0,0,1,0.5,0.6930051813471503
CA,1,1,0,1,0.75,0.7258566978193146
NJ,1,0,0,0,0.25,0.7
TX,1,1,1,1,1.0,0.6930051813471503
PA,0,0,1,1,0.5,0.6622222222222223
FL,1,1,0,1,0.75,0.680628272251309
TX,1,1,1,1,1.0,0.6930051813471503
TN,1,0,1,1,0.75,0.6728723404255319
IL,1,0,1,1,0.75,0.6966911764705882
NJ,1,1,1,1,1.0,0.7
GA,1,0,1,1,0.75,0.6039603960396039
NJ,0,0,0,0,0.0,0.7
TX,1,1,1,1,1.0,0.6930051813471503
PA,1,0,1,1,0.75,0.6622222222222223
TX,1,0,1,1,0.75,0.6930051813471503
MA,1,0,0,1,0.5,0.7105263157894737
SD,1,0,1,1,0.75,0.7
AZ,0,0,1,1,0.5,0.7268518518518519
PA,1,1,1,1,1.0,0.6622222222222223
TX,1,1,1,1,1.0,0.6930051813471503
VA,0,0,0,1,0.25,0.7158119658119658
MI,1,0,0,1,0.5,0.7061068702290076
VA,1,1,1,1,1.0,0.7158119658119658
WI,1,1,0,1,0.75,0.7091346153846154
TX,1,1,1,1,1.0,0.6930051813471503
MN,0,0,1,1,0.5,0.7476190476190476
MT,1,1,1,1,1.0,0.7361111111111112
CA,0,1,0,1,0.5,0.7258566978193146
PA,1,1,1,1,1.0,0.6622222222222223
IN,1,1,1,1,1.0,0.6658415841584159
CA,1,0,1,1,0.75,0.7258566978193146
FL,1,1,1,1,1.0,0.680628272251309
NY,1,1,1,1,1.0,0.7316810344827587
CA,1,1,1,1,1.0,0.7258566978193146
SC,1,1,0,1,0.75,0.7067307692307693
MN,1,0,1,1,0.75,0.7476190476190476
KY,0,0,0,1,0.25,0.631578947368421
IL,1,0,0,0,0.25,0.6966911764705882
DE,1,0,0,0,0.25,0.75
KY,1,0,0,1,0.5,0.631578947368421
OK,1,0,1,1,0.75,0.6363636363636364
VA,0,0,0,1,0.25,0.7158119658119658
MA,1,0,1,0,0.5,0.7105263157894737
PA,1,0,1,1,0.75,0.6622222222222223
NY,1,1,0,1,0.75,0.7316810344827587
FL,1,0,1,1,0.75,0.680628272251309
MI,0,1,1,1,0.75,0.7061068702290076
NE,0,0,1,1,0.5,0.65625
ND,1,0,1,1,0.75,0.6944444444444444
IL,1,1,1,1,1.0,0.6966911764705882
KY,1,0,1,1,0.75,0.631578947368421
IN,1,0,1,1,0.75,0.6658415841584159
CA,1,0,0,1,0.5,0.7258566978193146
MA,1,1,1,1,1.0,0.7105263157894737
TX,1,1,1,1,1.0,0.6930051813471503
NE,1,0,0,1,0.5,0.65625
VA,1,0,1,1,0.75,0.7158119658119658
SC,1,0,0,1,0.5,0.7067307692307693
KY,1,0,1,1,0.75,0.631578947368421
WI,1,0,0,1,0.5,0.7091346153846154
MN,0,0,1,1,0.5,0.7476190476190476
MD,0,0,0,1,0.25,0.7225274725274725
CA,1,0,1,1,0.75,0.7258566978193146
MS,1,1,1,1,1.0,0.6370967741935484
NY,1,1,1,1,1.0,0.7316810344827587
WV,1,0,1,1,0.75,0.6484375
AZ,1,1,0,1,0.75,0.7268518518518519
TN,0,0,0,1,0.25,0.6728723404255319
TX,1,1,1,1,1.0,0.6930051813471503
PA,1,0,1,1,0.75,0.6622222222222223
VA,1,1,1,1,1.0,0.7158119658119658
TX,1,0,0,1,0.5,0.6930051813471503
LA,0,0,1,0,0.25,0.6217948717948718
NJ,1,0,1,1,0.75,0.7
NJ,1,0,1,0,0.5,0.7
MO,1,0,1,1,0.75,0.7005208333333334
IN,1,0,1,1,0.75,0.6658415841584159
MN,1,1,1,1,1.0,0.7476190476190476
SD,0,0,0,1,0.25,0.7
FL,1,0,0,1,0.5,0.680628272251309
PA,1,1,1,1,1.0,0.6622222222222223
NC,1,0,0,1,0.5,0.6365384615384615
IN,1,0,0,1,0.5,0.6658415841584159
MT,1,0,1,1,0.75,0.7361111111111112
UT,1,1,1,1,1.0,0.756578947368421
KY,0,0,1,1,0.5,0.631578947368421
IN,0,0,0,0,0.0,0.6658415841584159
IN,1,0,0,1,0.5,0.6658415841584159
WI,0,0,1,1,0.5,0.7091346153846154
IN,1,0,0,1,0.5,0.6658415841584159
IN,1,0,1,1,0.75,0.6658415841584159
ID,1,0,1,1,0.75,0.6578947368421053
FL,1,0,1,1,0.75,0.680628272251309
CA,1,1,1,1,1.0,0.7258566978193146
FL,1,0,1,1,0.75,0.680628272251309
FL,1,1,1,1,1.0,0.680628272251309
NC,1,1,1,1,1.0,0.6365384615384615
WI,0,0,1,1,0.5,0.7091346153846154
FL,1,1,0,1,0.75,0.680628272251309
LA,1,0,0,1,0.5,0.6217948717948718
WV,1,1,1,1,1.0,0.6484375
WA,1,1,1,1,1.0,0.7172619047619048
OR,0,0,0,0,0.0,0.6610169491525424
FL,0,1,1,0,0.5,0.680628272251309
TX,1,0,0,1,0.5,0.6930051813471503
NY,1,0,1,1,0.75,0.7316810344827587
NY,0,1,0,1,0.5,0.7316810344827587
OK,1,0,1,1,0.75,0.6363636363636364
CA,1,0,0,1,0.5,0.7258566978193146
SC,1,1,1,1,1.0,0.7067307692307693
NY,1,1,1,1,1.0,0.7316810344827587
AR,1,1,1,1,1.0,0.6214285714285714
NY,1,0,1,1,0.75,0.7316810344827587
IN,1,0,0,0,0.25,0.6658415841584159
MS,1,0,1,1,0.75,0.6370967741935484
MN,1,0,1,1,0.75,0.7476190476190476
KS,1,1,1,1,1.0,0.75
NY,1,0,1,1,0.75,0.7316810344827587
MI,0,1,1,1,0.75,0.7061068702290076
SC,0,0,0,0,0.0,0.7067307692307693
WV,1,0,0,0,0.25,0.6484375
GA,1,0,1,1,0.75,0.6039603960396039
WV,0,0,1,0,0.25,0.6484375
PA,1,1,1,1,1.0,0.6622222222222223
LA,0,1,1,1,0.75,0.6217948717948718
WV,1,0,0,1,0.5,0.6484375
WI,0,0,0,0,0.0,0.7091346153846154
AZ,1,1,1,1,1.0,0.7268518518518519
OR,1,1,1,1,1.0,0.6610169491525424
GA,1,0,0,1,0.5,0.6039603960396039
NJ,1,1,1,1,1.0,0.7
CA,1,1,1,1,1.0,0.7258566978193146
CA,1,0,1,1,0.75,0.7258566978193146
KY,0,1,1,1,0.75,0.631578947368421
OR,1,0,1,1,0.75,0.6610169491525424
FL,0,1,1,1,0.75,0.680628272251309
MN,1,0,0,1,0.5,0.7476190476190476
OH,0,0,1,1,0.5,0.6855828220858896
CA,0,0,0,0,0.0,0.7258566978193146
CA,1,1,1,0,0.75,0.7258566978193146
CA,1,1,1,1,1.0,0.7258566978193146
IL,0,0,1,1,0.5,0.6966911764705882
CO,0,0,0,0,0.0,0.7090163934426229
TX,0,0,0,0,0.0,0.6930051813471503
VA,1,0,1,1,0.75,0.7158119658119658
TN,1,0,1,1,0.75,0.6728723404255319
TN,1,1,0,0,0.5,0.6728723404255319
SC,1,1,1,1,1.0,0.7067307692307693
NY,1,1,1,1,1.0,0.7316810344827587
NY,1,0,1,0,0.5,0.7316810344827587
NC,1,0,1,1,0.75,0.6365384615384615
SC,0,0,0,0,0.0,0.7067307692307693
RI,1,0,1,1,0.75,0.7282608695652174
CO,1,0,0,1,0.5,0.7090163934426229
CA,0,0,0,1,0.25,0.7258566978193146
AZ,1,1,1,1,1.0,0.7268518518518519
TN,1,1,1,1,1.0,0.6728723404255319
NY,1,0,1,1,0.75,0.7316810344827587
CT,1,0,1,1,0.75,0.7205882352941176
FL,1,1,1,1,1.0,0.680628272251309
WI,0,0,0,0,0.0,0.7091346153846154
WA,1,0,1,0,0.5,0.7172619047619048
KS,1,0,0,0,0.25,0.75
VA,1,1,1,1,1.0,0.7158119658119658
PA,1,1,1,1,1.0,0.6622222222222223
VA,1,0,1,1,0.75,0.7158119658119658
CA,1,0,1,1,0.75,0.7258566978193146
MO,1,1,1,1,1.0,0.7005208333333334
NY,1,0,1,1,0.75,0.7316810344827587
ID,1,1,1,1,1.0,0.6578947368421053
AZ,1,1,0,1,0.75,0.7268518518518519
NM,1,1,1,1,1.0,0.6944444444444444
OH,0,0,1,1,0.5,0.6855828220858896
MI,1,0,1,1,0.75,0.7061068702290076
FL,1,0,1,1,0.75,0.680628272251309
